LineId,Date,Time,time_zone,Level,Component,log_tag,Content,EventId,EventTemplate
151,2021-12-20,15:50:58.454,PST,INFO,26127-94,AddNodesThread,Node Count before syncHostsOnTFAStart() : 1,a57ff6d4,Node Count <*> syncHostsOnTFAStart() : <*>
152,2021-12-20,15:50:58.454,PST,INFO,26127-94,AddNodesThread,Node Type : ADE,b4f61e75,Node <*> : <*>
153,2021-12-20,15:50:58.454,PST,INFO,26127-94,AddNodesThread,Install Type : TYPICAL,4c9ab8d1,Install Type : TYPICAL
154,2021-12-20,15:50:58.455,PST,INFO,26127-94,AddNodesThread,Node Count after syncHostsOnTFAStart() : 1,a57ff6d4,Node Count <*> syncHostsOnTFAStart() : <*>
155,2021-12-20,15:50:58.453,PST,INFO,26127-89,FileEntity,getFilesFromStore: Dumping to lucene Ended. No. of files: 0,17fd5634,getFilesFromStore: Dumping to lucene Ended. No. of files: <*>
156,2021-12-20,15:50:58.466,PST,INFO,26127-89,TFAInventoryManager$DumpInventoryXMLThread,Time taken in seconds to dump files to Lucene : 0,3309d3c2,Time taken in seconds to dump files to Lucene : <*>
157,2021-12-20,15:50:58.524,PST,INFO,26127-104,TFAMasterNodePollingThread,TFAMasterNodePollingThread Started,e6186d26,TFAMasterNodePollingThread Started
158,2021-12-20,15:50:58.524,PST,INFO,26127-105,TFADbUtlThread,initial setup ...,98ade134,initial setup ...
159,2021-12-20,15:50:58.524,PST,INFO,26127-104,TFAMasterNodePollingThread,remoteHost=null,8740e1a1,remoteHost=null
160,2021-12-20,15:50:58.524,PST,INFO,26127-104,TFAMasterNodePollingThread,TFAMasterNodePollingThread: Setting new Master Node,6a955bab,TFAMasterNodePollingThread: Setting new Master Node
161,2021-12-20,15:50:58.525,PST,INFO,26127-105,Action,Creating new Action : readtfactldbutlschedule,fd7417a8,Creating new Action : <*>
162,2021-12-20,15:50:58.548,PST,INFO,26127-106,TFAPluginMonitor,TFAPluginMonitor Started,9318d658,TFAPluginMonitor <*>
163,2021-12-20,15:50:58.551,PST,INFO,26127-104,TFAMasterNodePollingThread,TFAMasterNodePollingThread: Set new Master Node: den00xrz,d400e2f4,TFAMasterNodePollingThread: Set new Master Node: den<*>xrz
164,2021-12-20,15:50:58.553,PST,INFO,26127-1,TFAMain,"Started tfaDbUtlScoreThread, ISA is enabled",4d9e013e,"Started tfaDbUtlScoreThread, ISA is enabled"
165,2021-12-20,15:50:58.573,PST,INFO,26127-105,Action,"Action persisted : readtfactldbutlschedule, Status : REQUESTED",0664b4ae,Action persisted : <*> Status : <*>
166,2021-12-20,15:50:58.614,PST,INFO,26127-88,TFAInventoryManager,Components to Inventory :,7c54eac3,Components to Inventory :
167,2021-12-20,15:50:58.615,PST,INFO,26127-100,Action,Creating new Action : runinventory,fd7417a8,Creating new Action : <*>
168,2021-12-20,15:50:58.624,PST,INFO,26127-88,InventoryRun,"Persisting InventoryRun Status : RUNNING, Last run started on : Mon Dec 20 15:50:58 PST 2021",1c88b48b,Persisting InventoryRun Status : <*> Last run <*> on : Mon Dec <*> <*>:<*>:<*> PST <*>
169,2021-12-20,15:50:58.624,PST,INFO,26127-88,TFAInventoryManager,Setting Inventory Thread : 88,ad6208cb,Setting Inventory Thread : <*>
170,2021-12-20,15:50:58.638,PST,INFO,26127-90,ClusterEventViewer,Called TfaManagedProcessBuilder.crsMonitor(),e7482c7f,Called <*>
171,2021-12-20,15:50:58.640,PST,INFO,26127-100,Action,"Action persisted : runinventory, Status : REQUESTED",0664b4ae,Action persisted : <*> Status : <*>
172,2021-12-20,15:50:58.668,PST,INFO,26127-88,Action,"Action persisted : runinventory, Status : RUNNING",0664b4ae,Action persisted : <*> Status : <*>
173,2021-12-20,15:50:58.668,PST,INFO,26127-90,ClusterEventViewer,removex runProcess: sleeping for 10 seconds ...,c0ca5fb7,removex runProcess: sleeping for <*> seconds ...
174,2021-12-20,15:50:58.683,PST,INFO,26127-94,AddNodesThread,OLSNode : den00xrz,3666c929,OLSNode : den<*>xrz
175,2021-12-20,15:50:58.688,PST,INFO,26127-94,AddNodesThread,OLS Node List :  den00xrz,9dc8c49a,OLS Node List : den<*>xrz
176,2021-12-20,15:50:58.688,PST,INFO,26127-94,AddNodesThread,Cluster Nodes List :  den00xrz,9bb4738a,Cluster Nodes List : den<*>xrz
177,2021-12-20,15:50:58.688,PST,INFO,26127-94,AddNodesThread,Hosts List in TFA :  den00xrz,7f6fcca2,Hosts List in TFA : den<*>xrz
178,2021-12-20,15:50:58.688,PST,INFO,26127-94,AddNodesThread,AddNodes thread wait begins,a6f99381,AddNodes thread wait <*>
179,2021-12-20,15:50:58.690,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/grid/product/rdbms/log with component :  ASM  lastInventory : null,5a1fc3ef,Directory to <*> <*>
180,2021-12-20,15:50:58.750,PST,INFO,26127-97,AllSearchStrings,Search strings Searcher is constructed,17c3ac82,Search strings Searcher is constructed
181,2021-12-20,15:50:58.752,PST,INFO,26127-97,DatePatterns,Setting up array of Date Patterns,cc85435d,Setting up array of Date Patterns
182,2021-12-20,15:50:58.776,PST,INFO,26127-97,DatePatterns,Done setting up array of Date Patterns,5710391d,Done setting up array of <*> <*>
183,2021-12-20,15:50:58.776,PST,INFO,26127-97,TFAScanningMainRT,RT Scanner start - 2021/12/20 15:50:58,b6216a7d,RT <*> <*> - <*><*><*>
184,2021-12-20,15:50:58.835,PST,INFO,26127-1,AddNodesThread,OLSNode : den00xrz,3666c929,OLSNode : den<*>xrz
185,2021-12-20,15:50:58.839,PST,INFO,26127-88,IgnoreFilesList,Start setting up list of file name patterns to ignore,b1d85892,Start setting up list of file name patterns to ignore
186,2021-12-20,15:50:58.842,PST,INFO,26127-88,IgnoreFilesList,Completed setting up list of file name patterns to ignore,95f4f848,Completed setting up list of file name patterns to ignore
187,2021-12-20,15:50:58.844,PST,INFO,26127-88,IgnoreExtensions,Start setting up array of file-extensions to ignore,13bae66d,Start setting up array of file-extensions to ignore
188,2021-12-20,15:50:58.845,PST,INFO,26127-88,IgnoreExtensions,Completed setting up array of file-extensions to ignore,1422dd25,Completed setting up array of file-extensions to ignore
189,2021-12-20,15:50:58.847,PST,INFO,26127-1,AddNodesThread,OLS Node List :  den00xrz,9dc8c49a,OLS Node List : den<*>xrz
190,2021-12-20,15:50:58.851,PST,INFO,26127-88,MatchFileTypes,Start Read data patterns XML,c8c30ca3,Start Read data patterns XML
191,2021-12-20,15:50:58.903,PST,INFO,26127-111,SecureTFA,Cluster Nodes :  den00xrz,f531e971,Cluster Nodes : den<*>xrz
192,2021-12-20,15:50:58.942,PST,INFO,26127-88,MatchFileTypes,End Read data patterns XML,147c614c,End Read data patterns XML
193,2021-12-20,15:50:58.971,PST,INFO,26127-1,TFAMain,Setting default resource limits...,016c4b63,Setting default resource limits...
194,2021-12-20,15:50:59.029,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener_scan3/cdump with component :  TNS  lastInventory : null,5a1fc3ef,Directory to <*> <*>
195,2021-12-20,15:50:59.116,PST,INFO,26127-88,TFAInventoryManager,Not performing ignoreFiles and ignoreExtensions checks on this directory : /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener_scan3/cdump because its collection policy is set to : noexclusions,9b3e8550,Not performing ignoreFiles and ignoreExtensions checks on this directory : <*><*><*><*><*><*><*><*><*>
196,2021-12-20,15:50:59.125,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/crsdata/den00xrz/output with component :  CRS  lastInventory : null,5a1fc3ef,Directory to <*> <*>
197,2021-12-20,15:50:59.216,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/crsd_oraagent_oradbOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
198,2021-12-20,15:50:59.229,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/evmdOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
199,2021-12-20,15:50:59.236,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/ohasd_orarootagent_rootOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
200,2021-12-20,15:50:59.291,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/ohasd_cssdmonitor_rootOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
201,2021-12-20,15:50:59.316,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/ohasd_oraagent_oradbOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
202,2021-12-20,15:50:59.352,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/crsd_orarootagent_rootOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
203,2021-12-20,15:50:59.430,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/ohasd_cssdagent_rootOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
204,2021-12-20,15:50:59.445,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/crsd_scriptagent_oradbOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
205,2021-12-20,15:50:59.453,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/ohasdOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
206,2021-12-20,15:50:59.461,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/mdnsdOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
207,2021-12-20,15:50:59.473,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/octssdOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
208,2021-12-20,15:50:59.481,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/crsdOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
209,2021-12-20,15:50:59.488,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/crsdata/den00xrz/output/gipcdOUT.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
210,2021-12-20,15:50:59.494,PST,INFO,26127-88,TFAInventoryManager,"Directory to process: /scratch/u01/app/grid_base/cfgtoollogs with component :  CFGTOOLS, ODAPATCHING  lastInventory : null",5a1fc3ef,Directory to <*> <*>
211,2021-12-20,15:50:59.590,PST,INFO,26127-88,TFAInventoryManager,Ignoring Non Existing or Zero Length File : /scratch/u01/app/grid_base/cfgtoollogs/asmca/sysError.log,5aa3bf55,Ignoring Non Existing or Zero Length File : <*>
212,2021-12-20,15:50:59.598,PST,INFO,26127-88,TFAInventoryManager,Ignoring Non Existing or Zero Length File : /scratch/u01/app/grid_base/cfgtoollogs/asmca/asmca-211220PM032357.log.lck,5aa3bf55,Ignoring Non Existing or Zero Length File : <*>
213,2021-12-20,15:50:59.600,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/clients/user_root/host_1524602613_110/cdump with component :  DBCLIENT  lastInventory : null,5a1fc3ef,Directory to <*> <*>
214,2021-12-20,15:50:59.705,PST,INFO,26127-88,TFAInventoryManager,Not performing ignoreFiles and ignoreExtensions checks on this directory : /scratch/u01/app/grid_base/diag/clients/user_root/host_1524602613_110/cdump because its collection policy is set to : noexclusions,9b3e8550,Not performing ignoreFiles and ignoreExtensions checks on this directory : <*><*><*><*><*><*><*><*><*>
215,2021-12-20,15:50:59.709,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /var/adm with component :  OS  lastInventory : null,5a1fc3ef,Directory to <*> <*>
216,2021-12-20,15:50:59.805,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/clients/user_root/host_1524602613_110/trace with component :  DBCLIENT  lastInventory : null,5a1fc3ef,Directory to <*> <*>
217,2021-12-20,15:50:59.898,PST,INFO,26127-90,ClusterEventViewer,Socket connected to ClusterEventsMonitor. Server port : 59976,e3a15db9,Socket connected to ClusterEventsMonitor. Server port : <*>
218,2021-12-20,15:50:59.917,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/diag/clients/user_root/host_1524602613_110/trace/sqlnet.log after bruteforce,e470a85b,Could not find first time stamp for <*>
219,2021-12-20,15:50:59.933,PST,INFO,26127-117,TFAIndexerThread,Starting indexer thread for index_metadata,46c8b9dc,Starting indexer thread for <*>
220,2021-12-20,15:50:59.934,PST,INFO,26127-117,TFAIndexerThread,Redo log file /opt/oracle.ahf/data/den00xrz/tfa/output/backup/index_metadataRedo.log,a2cdcf95,Redo log file <*><*><*><*><*><*><*><*>
221,2021-12-20,15:50:59.934,PST,INFO,26127-117,TFAIndexerThread,Index location /opt/oracle.ahf/data/den00xrz/tfa/output/index_metadata,94f20de8,Index location <*><*><*><*><*><*><*>
222,2021-12-20,15:50:59.977,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/grid_base/diag/clients/user_root/host_1524602613_110/trace/ora_19646_139959880939328.trc after bruteforce,e470a85b,Could not find first time stamp for <*>
223,2021-12-20,15:50:59.987,PST,INFO,26127-88,TFAInventoryManager,"Directory to process: /scratch/u01/app/grid/product/cfgtoollogs with component :  CFGTOOLS, ODAPATCHING  lastInventory : null",5a1fc3ef,Directory to <*> <*>
224,2021-12-20,15:51:00.159,PST,INFO,26127-88,TFAInventoryManager,Ignoring Non Existing or Zero Length File : /scratch/u01/app/grid/product/cfgtoollogs/oui/GridSetupActions2021-12-20_03-16-06PM/oraInstall2021-12-20_03-16-06PM.err,5aa3bf55,Ignoring Non Existing or Zero Length File : <*>
225,2021-12-20,15:51:00.165,PST,INFO,26127-88,TFAInventoryManager,Ignoring Non Existing or Zero Length File : /scratch/u01/app/grid/product/cfgtoollogs/oui/GridSetupActions2021-12-20_03-16-06PM/gridSetupActions2021-12-20_03-16-06PM.err,5aa3bf55,Ignoring Non Existing or Zero Length File : <*>
226,2021-12-20,15:51:00.189,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace with component :  RDBMS  lastInventory : null,5a1fc3ef,Directory to <*> <*>
227,2021-12-20,15:51:00.330,PST,INFO,26127-86,ActionHandler,Action to process - readtfactldbutlschedule,a083ea1a,Action to process - <*>
228,2021-12-20,15:51:00.474,PST,INFO,26127-86,Properties,"Properties, isTFAOnFARM() : false",381d7831,"Properties, isTFAOnFARM() : false"
229,2021-12-20,15:51:00.611,PST,INFO,26127-86,Action,"Action persisted : readtfactldbutlschedule, Status : COMPLETE",0664b4ae,Action persisted : <*> Status : <*>
230,2021-12-20,15:51:00.618,PST,INFO,26127-86,ActionHandler,Action to process - runinventory,a083ea1a,Action to process - <*>
231,2021-12-20,15:51:00.620,PST,INFO,26127-86,Action,"Action persisted : runinventory, Status : RUNNING",0664b4ae,Action persisted : <*> Status : <*>
232,2021-12-20,15:51:00.620,PST,INFO,26127-86,ActionHandler,ActionClient : tfactl,4de34654,ActionClient : tfactl
233,2021-12-20,15:51:00.620,PST,INFO,26127-86,ActionHandler,ActionArgs :null,15b42703,ActionArgs <*>
234,2021-12-20,15:51:00.627,PST,INFO,26127-86,ActionHandler,Started Thread for new Inventory Run,346da07d,Started Thread for new Inventory Run
235,2021-12-20,15:51:00.666,PST,INFO,26127-80,TFAAccessManager,Added access for user  oradb,043d5367,Added access for user <*>
236,2021-12-20,15:51:00.673,PST,INFO,26127-118,TFAInventoryManager,Initial inventory dump to lucene started,00a2590d,Initial inventory dump to lucene started
237,2021-12-20,15:51:00.674,PST,INFO,26127-118,TFAInventoryManager,Components to Inventory :,7c54eac3,Components to Inventory :
238,2021-12-20,15:51:00.676,PST,INFO,26127-119,TFAInventoryManager$DumpInventoryXMLThread,Dumping files from store to Lucene,9130bc05,Dumping files from store to Lucene
239,2021-12-20,15:51:00.676,PST,INFO,26127-119,FileEntity,getFilesFromStore: Dumping to lucene started..,2e7c26c5,getFilesFromStore: Dumping to lucene started..
240,2021-12-20,15:51:00.686,PST,ERROR,26127-118,StringUtil,Exception in parsing xmlsttring: Premature end of file.,a81aeffb,Exception in parsing xmlsttring: Premature end of file.
241,2021-12-20,15:51:00.686,PST,INFO,26127-118,TFAInventoryManager,Inventory is already running with Components :,9a167f40,Inventory is already running with Components :
242,2021-12-20,15:51:00.686,PST,INFO,26127-118,TFAInventoryManager,Duplicate Inventory run,eb7b0dbe,Duplicate Inventory run
243,2021-12-20,15:51:00.691,PST,INFO,26127-118,Action,"Action persisted : runinventory, Status : FAILED-Duplicate run",250948a3,"Action persisted : runinventory, Status : FAILED-Duplicate run"
244,2021-12-20,15:51:00.751,PST,INFO,26127-119,FileEntity,getFilesFromStore: Dumping to lucene Ended. No. of files: 60,17fd5634,getFilesFromStore: Dumping to lucene Ended. No. of files: <*>
245,2021-12-20,15:51:00.752,PST,INFO,26127-119,TFAInventoryManager$DumpInventoryXMLThread,Time taken in seconds to dump files to Lucene : 0,3309d3c2,Time taken in seconds to dump files to Lucene : <*>
246,2021-12-20,15:51:02.519,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /opt/oracle.ahf/data/repository/suptools/den00xrz/oswbb/oradb/archive with component :  OS  lastInventory : null,5a1fc3ef,Directory to <*> <*>
247,2021-12-20,15:51:02.624,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/db/product/install with component :  INSTALL  lastInventory : null,5a1fc3ef,Directory to <*> <*>
248,2021-12-20,15:51:02.724,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/crsdata/den00xrz/acfs with component :  ACFS  lastInventory : null,5a1fc3ef,Directory to <*> <*>
249,2021-12-20,15:51:02.825,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/db/product/rdbms/log with component :  RDBMS  lastInventory : null,5a1fc3ef,Directory to <*> <*>
250,2021-12-20,15:51:02.863,PST,INFO,26127-80,TFAAccessManager,Added access for user  aime1,043d5367,Added access for user <*>
251,2021-12-20,15:51:02.867,PST,ERROR,26127-80,Utilities,orarom : Not Found in system,32e3ac8f,orarom : Not Found in system
252,2021-12-20,15:51:03.057,PST,INFO,26127-88,TFAInventoryManager,Could not find first time stamp for /scratch/u01/app/db/product/rdbms/log/dp.log after bruteforce,e470a85b,Could not find first time stamp for <*>
253,2021-12-20,15:51:03.080,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/db_base/diag/clients/user_oradb/host_1524602613_110/cdump with component :  DBCLIENT  lastInventory : null,5a1fc3ef,Directory to <*> <*>
254,2021-12-20,15:51:03.174,PST,INFO,26127-88,TFAInventoryManager,Not performing ignoreFiles and ignoreExtensions checks on this directory : /scratch/u01/app/db_base/diag/clients/user_oradb/host_1524602613_110/cdump because its collection policy is set to : noexclusions,9b3e8550,Not performing ignoreFiles and ignoreExtensions checks on this directory : <*><*><*><*><*><*><*><*><*>
255,2021-12-20,15:51:03.178,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/diag/tnslsnr/den00xrz/listener_scan2/trace with component :  TNS  lastInventory : null,5a1fc3ef,Directory to <*> <*>
256,2021-12-20,15:51:03.284,PST,INFO,26127-88,TFAInventoryManager,Directory to process: /scratch/u01/app/grid_base/crsdata/den00xrz/trace with component :  CRS  lastInventory : null,5a1fc3ef,Directory to <*> <*>
257,2021-12-20,15:51:03.408,PST,INFO,26127-88,TFAInventoryManager,Ignoring Non Existing or Zero Length File : /scratch/u01/app/grid_base/crsdata/den00xrz/trace/chad/ochad.trc.0.lck,5aa3bf55,Ignoring Non Existing or Zero Length File : <*>
